Site,Probe Model,Serial Number,Date,Time,Hole ID,Cable length (ft),Neutron Count (MD),Gamma Count (WD),Operator,Duration (s),Flag
Rivendell,503,H38118577,10/8/2021,11:04:00,14,21,3966,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,22,3987,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,23,3972,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,24,3867,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,25,3887,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,26,3878,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,27,3536,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,28,3320,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,29,3571,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,30,3493,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,31,3671,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,32,3556,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,33,3664,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,34,3585,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,35,3489,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,36,3452,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,37,3416,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,38,3501,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,39,3501,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,40,3585,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,41,3629,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,42,3656,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,43,3438,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,44,3496,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,45,3582,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,46,3703,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,47,3426,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,48,3593,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,49,3685,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,50,3896,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,51,3825,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,52,3871,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,53,3867,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,54,3802,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,55,3864,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,56,3693,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,57,3519,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,58,3482,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,59,3437,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,60,3720,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,61,3708,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,62,3617,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,63,3668,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,64,3937,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,65,3701,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,66,3660,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,67,3898,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,68,4158,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,69,4416,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,70,5441,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,71,5518,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,72,5735,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,73,6056,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,74,5783,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,75,5845,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,76,5802,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,77,5680,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,78,5784,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,79,5685,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,80,5528,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,81,5438,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,82,5594,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,83,5636,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,84,5646,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,85,5657,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,86,5848,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,87,5584,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,88,5872,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,89,6174,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,90,5880,,HJ,25,
Rivendell,503,H38118577,10/8/2021,11:04:00,14,91,6044,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,3,728,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,4,4792,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,5,3322,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,6,3436,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,7,4556,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,8,4371,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,9,4501,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,10,4358,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,10,4400,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,10,4384,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,11,4868,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,12,4531,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,13,4823,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,14,4899,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,15,4962,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,16,5036,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,17,5277,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,18,4953,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,19,5208,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,20,5244,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,21,4986,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,22,5433,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,23,5287,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,24,5423,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,25,5515,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,26,5288,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,27,4988,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,28,4986,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,29,4965,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,30,5144,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,31,4921,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,32,5283,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,33,5196,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,34,5116,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,35,5367,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,36,5172,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,37,5237,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,38,5432,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,39,5660,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,40,5597,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,41,5644,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,42,5884,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,43,5900,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,44,5953,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,45,5612,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,46,5905,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,47,5758,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,48,6399,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,49,5862,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,50,5985,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,51,5961,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,52,5674,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,53,7754,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,54,7887,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,55,8108,,HJ,25,
Rivendell,503,H38118577,10/8/2021,12:46:00,13,56,8175,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,3,5422,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,4,4762,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,5,5089,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,6,5203,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,7,5148,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,8,5262,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,9,5440,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,10,5673,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,10,5606,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,10,5632,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,11,5678,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,12,5541,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,13,5657,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,14,5759,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,15,5893,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,16,6211,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,17,6139,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,18,5999,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,19,6046,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,20,6318,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,21,6320,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,22,6300,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,23,6236,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,24,6209,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,25,6238,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,26,6253,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,27,6362,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,28,6304,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,29,6345,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,30,6309,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,31,6133,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,32,6131,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,33,6263,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,34,6139,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,35,6186,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,36,6382,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,37,6341,,HJ,25,
Rivendell,503,H38118577,10/8/2021,13:31:00,2,38,5847,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,3,5299,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,4,4670,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,5,4730,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,6,5868,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,7,6263,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,8,6645,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,9,5498,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,10,6720,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,10,6636,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,10,6663,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,11,6201,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,12,5259,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,13,6218,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,14,6389,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,15,7433,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,16,7357,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,17,7978,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,18,7670,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,19,6462,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,20,7039,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,21,7128,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,22,7099,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,23,6988,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,24,6779,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,25,6480,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,26,6602,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,27,6426,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,28,7654,,HJ,25,
Rivendell,503,H38118577,10/8/2021,14:27:00,3,29,6012,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,3,473,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,4,9139,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,5,5253,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,6,4279,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,7,4634,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,8,4922,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,9,4881,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,10,4975,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,10,5056,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,10,5067,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,11,5249,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,12,5153,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,13,4758,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,14,4609,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,15,4625,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,16,4988,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,17,5747,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:06:00,12,18,6086,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,3,5614,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,4,5988,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,5,6282,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,6,6484,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,7,6231,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,8,6084,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,9,6152,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,10,6334,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,10,6453,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,10,6497,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,11,6412,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,12,6250,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,13,6036,,HJ,25,
Rivendell,503,H38118577,10/8/2021,15:24:00,1,14,6257,,HJ,25,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,3,4841,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,4,5909,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,5,5575,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,6,5688,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,7,5728,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,8,5272,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,9,5535,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,10,5898,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,11,6063,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,12,6100,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,13,5758,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,14,5069,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,15,5696,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,16,5969,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,17,6173,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,18,6497,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,19,6171,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,20,6217,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,21,5888,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,22,6202,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,23,5659,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,24,6277,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,25,6258,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,26,6301,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,27,6179,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,28,6307,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:04:00,MH7W3,29,6145,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,3,6566,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,4,5704,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,5,5426,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,6,5550,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,7,5788,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,8,5825,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,9,5349,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,10,5720,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,11,5667,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,12,5549,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,13,5649,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,14,5806,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,15,5343,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,16,5750,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,17,5769,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,18,5600,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,19,4655,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,20,6046,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,21,6137,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,22,5684,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,23,6195,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,24,6221,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,25,6394,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,26,6305,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,27,5744,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,28,6030,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,29,6166,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,30,6135,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,10:41:00,MH7W2,31,6084,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,3,7289,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,4,6727,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,5,6453,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,6,6192,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,7,5803,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,8,6474,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,9,6428,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,10,6298,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,11,6582,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,12,6189,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,13,5600,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,14,6242,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,15,5741,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,16,6034,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,17,5903,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,18,6140,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,11:15:00,MH8W1,19,6271,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,3,5544,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,4,5435,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,5,5849,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,6,5890,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,7,6183,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,8,5981,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,9,5708,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,10,6232,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,11,4774,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,12,6325,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,13,6014,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,14,6139,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,15,6025,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,16,5858,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,17,5915,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,18,5873,,"DND, WED",30,
Rancho Venada,503,H340702152,10/27/2021,14:23:00,MH7W4,19,5933,,"DND, WED",30,
Rancho Venada,503,H380409017,10/12/2021,15:27:00,standard counts,0,6008,,JAW,30,
Rancho Venada,503,H380409017,10/12/2021,15:27:00,standard counts,0,6024,,JAW,30,
Rancho Venada,503,H380409017,10/12/2021,15:27:00,standard counts,0,5971,,JAW,30,
